article_id,title,entity_type,entity,evidence,source_url
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,水稻,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,大豆,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,禾本科,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,三环唑,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,中国,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,乳油,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,产量,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,传播,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,作物,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,侵袭,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,维持,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Crop,保护,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,水稻苗期四大病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,易受立枯病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,青枯病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,恶苗病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,苗瘟病四大病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,将导致幼苗枯,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,高效防控四大病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,结合病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,致病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,水稻立枯病,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,水稻立枯病由腐霉,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Disease,茎基腐,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Measure,防治,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Measure,喷施,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Measure,施肥,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
b4d2a09363818472,中国农业农村信息网_水稻苗期四大病害防治措施要点,Measure,排水,水稻苗期是植株扎根、长叶、构建生长基础的关键阶段，此时期幼苗抗逆性弱、生长环境敏感，易受立枯病、青枯病、恶苗病、苗瘟病四大病害侵袭，一旦防控不及时，将导致幼苗枯萎、死苗，严重影响后续移栽成活率与稻田整体产量。为科学、高效防控四大病害，需遵循“预防为主、综合防治”的植保原则，结合病害发生规律、致病特点及苗期生长需求，制定针对性防治措施，具体要点如下： 一、水稻,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,水稻,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,三化螟,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,中国,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,二化螟,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,产量,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,作物,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,信息,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,倒伏,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Crop,元素,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Disease,以及稻瘟病,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
04e58412a5fc8fef,中国农业农村信息网_2025年水稻“一喷多促”技术意见,Disease,纹枯病,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm
